Record ID,Store Name,Store Street Address,Additional Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name
1507485,Wheels 175,309 Main Ave,,Norwalk,CT,6851,6103,FAIRFIELD,Convenience Store,41.135277,-73.424614,,
915554,7-Eleven 32524D,152 Taftville Occum Rd,,Norwich,CT,6360,1381,NEW LONDON,Convenience Store,41.586243,-72.047485,,
1534259,Ammys Food Stop,24 Town St,,Norwich,CT,6360,2306,NEW LONDON,Convenience Store,41.545727,-72.090477,,
1453006,Andy Mart,406 W Main St,,Norwich,CT,6360,5415,NEW LONDON,Convenience Store,41.520237,-72.09256,,
400879,Big Y Supermarkets 30,224 Salem Tpke,,Norwich,CT,6360,6455,NEW LONDON,Super Store,41.506062,-72.123962,,
849074,Chuckys Food Store,489 New London Tpke,,Norwich,CT,6360,5325,NEW LONDON,Convenience Store,41.5149,-72.10453,,
1043916,Chucky's Mobil,162 W Town St,,Norwich,CT,6360,2110,NEW LONDON,Convenience Store,41.554398,-72.106873,,
907477,Cumberland Farms 4567,412 Laurel Hill Ave,,Norwich,CT,6360,6933,NEW LONDON,Convenience Store,41.509464,-72.075356,,
681644,CVS Pharmacy 1027,372 W Main St,Ste 1,Norwich,CT,6360,5450,NEW LONDON,Other,41.520916,-72.092186,,
1281559,Dollar General 17205,646 Boswell Ave,,Norwich,CT,6360,2831,NEW LONDON,Other,41.544075,-72.054665,,
1383972,Dollar General 21554,313 W Main St,,Norwich,CT,6360,5412,NEW LONDON,Other,41.522636,-72.089806,,
1047760,Dollar Tree 1113,624 W Main St,Ste 1,Norwich,CT,6360,6043,NEW LONDON,Other,41.515644,-72.10173,,
1089534,Dollar Tree 5007,42 Town St,Ste 1100,Norwich,CT,6360,2316,NEW LONDON,Other,41.546638,-72.091789,,
1461267,Downtown Norwich Farmers Market,100 Chelsea Avenue,,Norwich,CT,6360,,NEW LONDON,Farmers and Markets,41.535557,-72.082115,,
1272526,Family Dollar 11704,51 Norwich Ave,,Norwich,CT,6360,2511,NEW LONDON,Other,41.552902,-72.051979,,
1367818,Fifis Grocery,283 Central Ave,,Norwich,CT,6360,3826,NEW LONDON,Grocery Store,41.535709,-72.055283,,
1415175,Global Gas Station 1336,154 W Town St,,Norwich,CT,6360,2110,NEW LONDON,Convenience Store,41.554062,-72.106628,,
1182942,Jazmin Market LLC,207 Central Ave,,Norwich,CT,6360,3903,NEW LONDON,Grocery Store,41.53326,-72.056755,,
1195899,Mi Gente Express 2,212 Franklin St,,Norwich,CT,6360,4535,NEW LONDON,Grocery Store,41.528179,-72.073341,,
1500331,Moe's Smokes & Convenience Llc,760 N Main St,,Norwich,CT,6360,2809,NEW LONDON,Convenience Store,41.543308,-72.054611,,
891663,RAVIRAJ GROCERY,427 W Main St,,Norwich,CT,6360,5416,NEW LONDON,Grocery Store,41.520073,-72.09359,,
1570875,RK Mart,204 Boswell Ave,,Norwich,CT,6360,3721,SOUTHEASTERN CT,Convenience Store,41.532795,-72.066467,,
1366494,S&a Market,16 Franklin St,Ste 105,Norwich,CT,6360,5873,NEW LONDON,Grocery Store,41.524918,-72.074715,,
1465641,Sam's Food,275 Washington St,,Norwich,CT,6360,2911,NEW LONDON,Convenience Store,41.540821,-72.08522,,
1103970,Sams Food Store,243 Central Ave,,Norwich,CT,6360,3822,NEW LONDON,Convenience Store,41.534466,-72.056046,,
1112488,Sarmarket,219 Boswell Ave,,Norwich,CT,6360,3722,NEW LONDON,Convenience Store,41.532997,-72.065643,,
503627,Shop Rite,634 W Main St,,Norwich,CT,6360,6007,NEW LONDON,Super Store,41.515656,-72.101624,,
237304,Stop & Shop 615,42 Town St,Ste 1,Norwich,CT,6360,2316,NEW LONDON,Supermarket,41.546638,-72.091789,,
1071840,Sunshine Farms Mini Market,219 Central Ave,,Norwich,CT,6360,3801,NEW LONDON,Convenience Store,41.533833,-72.056412,,
1574566,T A Food Mart Llc,565 W Main St,,Norwich,CT,6360,5316,NEW LONDON,Convenience Store,41.517071,-72.099106,,
1539835,Waheguru Petro Corp,168 W Town St,,Norwich,CT,6360,2112,NEW LONDON,Convenience Store,41.554684,-72.107819,,
373209,Walgreens 02976,399 W Main St,,Norwich,CT,6360,5414,NEW LONDON,Other,41.520622,-72.092773,,
523873,Walmart 2170,220 Salem Tpke,,Norwich,CT,6360,6455,NEW LONDON,Super Store,41.507404,-72.122665,,
1549782,Bestway Oakdale Corp,1505 Hartford New London Tpke,,Oakdale,CT,6370,1865,NEW LONDON,Convenience Store,41.426342,-72.210182,,
1164488,Country Marketplace,1226 Old Colchester Rd,,Oakdale,CT,6370,1672,NEW LONDON,Grocery Store,41.475876,-72.190628,,
1090339,7-Eleven Store 11491A,188 Davis St,,Oakville,CT,6779,2137,LITCHFIELD,Convenience Store,41.583969,-73.088974,,
1338720,A & S Food Store Inc,179 Sunnyside Ave,,Oakville,CT,6779,1305,LITCHFIELD,Convenience Store,41.594265,-73.076813,,
696175,CVS PHARMACY 916,26 Davis St,,Oakville,CT,6779,1925,LITCHFIELD,Other,41.588036,-73.088837,,
1033368,Tony and Sons Seafood,639 Main St,,Oakville,CT,6779,1932,LITCHFIELD,Specialty Store,41.589714,-73.092789,,
1044231,BP Of Greenwich,1324 E Putnam Ave,,Old Greenwich,CT,6870,1304,FAIRFIELD,Convenience Store,41.043205,-73.574394,,
565253,CVS PHARMACY  1898,225 Sound Beach Ave,,Old Greenwich,CT,6870,1607,FAIRFIELD,Other,41.031155,-73.567665,,
1073551,Kings Super Markets Inc 3635,26 Arcadia Rd,,Old Greenwich,CT,6870,1721,FAIRFIELD,Supermarket,41.032238,-73.566254,,
1527933,Old Greenwich Service Station NA,1429 E Putnam Ave,,Old Greenwich,CT,6870,1307,FAIRFIELD,Convenience Store,41.045723,-73.571686,,
1492742,Bestway Old Lyme Corp,281 Shore Rd,,Old Lyme,CT,6371,2116,NEW LONDON,Convenience Store,41.290115,-72.277931,,
974077,Big Y Supermarkets 06,90 Halls Rd,,Old Lyme,CT,6371,4406,NEW LONDON,Super Store,41.323685,-72.336807,,
1048330,EZ Mini Mart Food Store LLC,277 Shore Rd,,Old Lyme,CT,6371,2134,NEW LONDON,Convenience Store,41.29031,-72.27916,,
933418,Walgreens 19414,90 Halls Rd,,Old Lyme,CT,6371,4406,NEW LONDON,Other,41.323685,-72.336807,,
1164305,Big Y Supermarkets 58,22 Spencer Plain Rd,,Old Saybrook,CT,6475,4000,MIDDLESEX,Super Store,41.2873,-72.417244,,
1454616,Cumberland Farms 4778,602 Boston Post Rd,,Old Saybrook,CT,6475,1507,MIDDLESEX,Convenience Store,41.298061,-72.375984,,
909714,CVS Pharmacy 123,519 Boston Post Rd,,Old Saybrook,CT,6475,1526,MIDDLESEX,Other,41.299412,-72.375587,,
1107382,Dollar Tree 5264,907 Boston Post Rd,Ste B,Old Saybrook,CT,6475,,MIDDLESEX,Other,41.290745,-72.385178,,
1077421,Food Bag Citgo Quik Mart 509,1652 Boston Post Rd,,Old Saybrook,CT,6475,1612,MIDDLESEX,Convenience Store,41.286343,-72.41507,,
1343094,Henny Penny-SAYBROOK 30,1090 Boston Post Rd,,Old Saybrook,CT,6475,2142,MIDDLESEX,Convenience Store,41.287884,-72.390671,,
1343116,Henny Penny-Saybrook Sunoco 63,585 Boston Post Rd,,Old Saybrook,CT,6475,1572,MIDDLESEX,Convenience Store,41.297169,-72.377296,,
1033640,Ocean State Job Lot 321,901 Boston Post Rd,,Old Saybrook,CT,6475,2148,MIDDLESEX,Other,41.290844,-72.38501,,
1206787,River Mart,239 Main St,,Old Saybrook,CT,6475,2332,MIDDLESEX,Convenience Store,41.290512,-72.376015,,
713069,Stop & Shop 688,665 Boston Post Rd,Ste 1,Old Saybrook,CT,6475,1524,MIDDLESEX,Supermarket,41.296638,-72.38176,,
653717,Walmart 2898,665 Boston Post Rd,Ste 1,Old Saybrook,CT,6475,1524,MIDDLESEX,Super Store,41.295792,-72.37899,,
977021,Walt's Market Inc,178 Main St,,Old Saybrook,CT,6475,2373,MIDDLESEX,Grocery Store,41.292637,-72.376228,,
1452798,Oneco Market,1107 Plainfield Pike,,Oneco,CT,6373,1001,WINDHAM,Convenience Store,41.692375,-71.813629,,
1361262,Bharat Bazar Farmers Market,81 Boston Post Rd,,Orange,CT,6477,3203,NEW HAVEN,Grocery Store,41.277203,-72.988937,,
567467,Bimbo Bakeries 6007,284 Bull Hill Ln,,Orange,CT,6477,3211,NEW HAVEN,Specialty Store,41.275269,-72.989151,,
1326234,Bokhary Traders Orange Llc 3,100 Boston Post Rd,,Orange,CT,6477,3233,NEW HAVEN,Super Store,41.276367,-72.989754,,
962469,Cumberland Farms Inc 4749,151 Boston Post Rd,,Orange,CT,6477,3205,NEW HAVEN,Convenience Store,41.273117,-72.993759,,
493315,CVS PHARMACY  2097,279 Boston Post Rd,,Orange,CT,6477,3558,NEW HAVEN,Other,41.267044,-73.001198,,
849147,DOLLAR TREE 3526,96 Boston Post Rd,,Orange,CT,6477,3219,NEW HAVEN,Other,41.276798,-72.989227,,
1544284,Eurogrocery-3,565 Boston Post Rd,,Orange,CT,6477,3331,NEW HAVEN,Grocery Store,41.251633,-73.02034,,
1393763,Good Food,518 Boston Post Rd,Ste 1,Orange,CT,6477,3554,NEW HAVEN,Grocery Store,41.254292,-73.016846,,
1546530,Ocean State Job Lot 337,53 Boston Post Rd,,Orange,CT,6477,3203,NEW HAVEN,Other,41.279633,-72.988472,,
1082203,Orange Farmer's Market,254A Bull Hill Ln,,Orange,CT,6477,3211,NEW HAVEN,Supermarket,41.274155,-72.9879,,
1438835,Orange Mart And Deli,661 Orange Center Rd,,Orange,CT,6477,2443,NEW HAVEN,Convenience Store,41.281822,-73.027603,,
1256156,Shoprite Of Orange 325,259 Bull Hill Ln,,Orange,CT,6477,3212,NEW HAVEN,Super Store,41.273693,-72.987251,,
899459,Target 1955,25 Boston Post Rd,,Orange,CT,6477,3203,NEW HAVEN,Super Store,41.279964,-72.985146,,
337342,Trader Joe's 524,560 Boston Post Rd,,Orange,CT,6477,3345,NEW HAVEN,Supermarket,41.252403,-73.019196,,
1338609,Dollar General 23433,126 Oxford Rd,,Oxford,CT,6478,1943,NEW HAVEN,Other,41.410007,-73.096977,,
1260627,Dollar Tree 7026,170 Main St,,Oxford,CT,6478,,NEW HAVEN,Other,41.403862,-73.096375,,
1278261,Gazy Brothers Farm,391 Chestnut Tree Hill Rd,,Oxford,CT,6478,1177,NEW HAVEN,Farmers and Markets,41.454685,-73.09726,,
1256984,Market 32 Oxford 248,140 Main St,,Oxford,CT,6478,1943,NEW HAVEN,Supermarket,41.409264,-73.096062,,
1343107,Henny Penny-LIBERTY STREET 46,466 Liberty St,,Pawcatuck,CT,6379,1361,NEW LONDON,Convenience Store,41.405312,-71.850342,,
1570174,Honey Plus,163 S Broad St,Ste 3,Pawcatuck,CT,6379,1995,NEW LONDON,Convenience Store,41.369473,-71.861588,,
1533333,Liepold Pond Farm NAFMNP,136 Liberty St,,Pawcatuck,CT,6379,1506,NEW LONDON,Farmers and Markets,41.382515,-71.845055,,
293944,SEAFOOD ETC INC,2 S Broad St,,Pawcatuck,CT,6379,7920,NEW LONDON,Specialty Store,41.376228,-71.842087,,
886766,Stop & Shop 2607,91 Voluntown Rd,,Pawcatuck,CT,6379,1366,NEW LONDON,Supermarket,41.405735,-71.845818,,
933404,Walgreens 17726,37 S Broad St,,Pawcatuck,CT,6379,7909,NEW LONDON,Other,41.375019,-71.846451,,
260880,Big Y Supermarkets 33,83 Lathrop Rd,,Plainfield,CT,6374,2000,WINDHAM,Super Store,41.662773,-71.912292,,
562607,CVS PHARMACY 1125,10 Lathrop Rd,,Plainfield,CT,6374,2030,WINDHAM,Other,41.664639,-71.913536,,
1141553,Dollar General 14656,74 Main St,,Plainfield,CT,6374,2215,WINDHAM,Other,41.71973,-71.904022,,
1377924,Dollar General 20485,615 Norwich Rd,,Plainfield,CT,6374,1728,WINDHAM,Other,41.6786,-71.914894,,
1488481,DOLLARTREE 9040,655 Norwich Rd,,Plainfield,CT,6374,1773,WINDHAM,Other,41.676064,-71.915512,,
1267648,One Stop Convenience,720 Norwich Rd,,Plainfield,CT,6374,1735,WINDHAM,Convenience Store,41.67152,-71.914162,,
1350480,Plainfield Food Mart,518 Norwich Rd,,Plainfield,CT,6374,1724,WINDHAM,Convenience Store,41.685268,-71.914268,,
277642,Big Y Supermarkets 36,275 New Britain Ave,,Plainville,CT,6062,2060,HARTFORD,Super Store,41.675354,-72.839684,,
962450,Cumberland Farms Inc 4659,64 Broad St,,Plainville,CT,6062,3310,HARTFORD,Convenience Store,41.667797,-72.867477,,
386079,CVS PHARMACY  839,14 Farmington Ave,,Plainville,CT,6062,1780,HARTFORD,Other,41.675137,-72.858032,,
936705,Dairy Plus,269 N Washington St,Ste 1,Plainville,CT,6062,1619,HARTFORD,Convenience Store,41.679085,-72.877518,,
1346959,Dollar General 20149,354 East St,,Plainville,CT,6062,3238,HARTFORD,Other,41.655109,-72.868385,,
1131827,Dollar Tree 5503,248 New Britain Ave,E,Plainville,CT,6062,,HARTFORD,Other,41.674068,-72.838089,,
906456,Family Dollar Store 2705,32 East St,,Plainville,CT,6062,2309,HARTFORD,Other,41.672188,-72.859459,,
803603,Food Mart,147 N Washington St,,Plainville,CT,6062,1630,HARTFORD,Convenience Store,41.675552,-72.876801,,
388164,GNAZZO FOOD CENTER INC,73 East St,,Plainville,CT,6062,2341,HARTFORD,Super Store,41.669399,-72.860931,,
1121117,Plainville Sunoco,380 New Britain Ave,,Plainville,CT,6062,2016,HARTFORD,Convenience Store,41.673637,-72.837486,,
1278971,Plainville Xtra Mart 10009,149 New Britain Ave,,Plainville,CT,6062,2074,HARTFORD,Convenience Store,41.677677,-72.846733,,
1405563,Vba Enterprises Llc,136 E Main St,,Plainville,CT,6062,1902,HARTFORD,Convenience Store,41.673985,-72.85965,,
553515,WALGREENS  7086,5 Farmington Ave,,Plainville,CT,6062,1726,HARTFORD,Other,41.674667,-72.858345,,
1542110,AAA Discount Grocery,1127 Meriden Waterbury Tpke,,Plantsville,CT,6479,2048,HARTFORD,Convenience Store,41.56403,-72.882874,,
1313584,Amg Retail I Llc 511,960 Meriden Waterbury Tpke,,Plantsville,CT,6479,2010,HARTFORD,Convenience Store,41.563259,-72.877121,,
1533953,DOLLARTREE 9173,1156 Meriden Waterbury Tpke,,Plantsville,CT,6479,2074,HARTFORD,Other,41.563774,-72.884544,,
677156,TOPS SUPERMARKET,887 Meriden Waterbury Tpke,,Plantsville,CT,6479,2043,HARTFORD,Supermarket,41.563229,-72.874527,,
962597,CVS Pharmacy 954,311 Main St,,Plymouth,CT,6786,,LITCHFIELD,Other,41.680012,-73.018883,,
1166121,Dannys Mini Mart Llc 1,699 Main St,,Plymouth,CT,6782,2213,LITCHFIELD,Convenience Store,41.671944,-73.052711,,
1506759,Dollar General 23305,568 Main St,,Plymouth,CT,6782,2209,LITCHFIELD,Other,41.674046,-73.04332,,
1598071,Lapsley Orchard,403 Orchard Hill Rd,,Pomfret Center,CT,6259,2105,WINDHAM,Farmers and Markets,41.830097,-71.957108,,
1206980,Adams Hometown Market 593,316 Marlborough St,,Portland,CT,6480,1977,MIDDLESEX,Supermarket,41.568771,-72.626465,,
901270,Cumberland Farms 4707,204 Marlborough St,,Portland,CT,6480,1876,MIDDLESEX,Convenience Store,41.569225,-72.630989,,
1571336,Dollar General 25654,1488 Portland Cobalt Rd,,Portland,CT,6480,1759,MIDDLESEX,Other,41.562778,-72.58577,,
906415,Family Dollar Store 2835,352 Marlborough St,,Portland,CT,6480,1977,MIDDLESEX,Other,41.568871,-72.626129,,
1589084,Gulf Express,1096 Portland Cobalt Rd,,Portland,CT,6480,1717,MIDDLESEX,Convenience Store,41.571884,-72.598419,,
1553880,Gulf Portland,181 Main St,,Portland,CT,6480,1860,MIDDLESEX,Convenience Store,41.571854,-72.640984,,
1257714,Moon Mart,233 Main St,,Portland,CT,6480,1858,MIDDLESEX,Convenience Store,41.57407,-72.639496,,
1169985,Portland Citgo,1633 Portland Cobalt Rd,,Portland,CT,6480,1755,MIDDLESEX,Convenience Store,41.561321,-72.580879,,
581673,Walgreens 19532,266 Main St,,Portland,CT,6480,,MIDDLESEX,Other,41.57563,-72.638756,,
1545766,Bestway Preston Gulf,212 Route 2,,Preston,CT,6365,8523,NEW LONDON,Convenience Store,41.493244,-72.025551,,
1550449,Preston Grocery,363 Route 165,,Preston,CT,6365,8722,NEW LONDON,Convenience Store,41.529026,-71.980064,,
1402125,Preston Market,352 Route 2,,Preston,CT,6365,8647,NEW LONDON,Convenience Store,41.489738,-71.999565,,
1524281,Azraa Llc,28 Waterbury Rd,,Prospect,CT,6712,1238,NEW HAVEN,Convenience Store,41.50819,-72.980988,,
360178,CVS PHARMACY 1244,26 Waterbury Rd,,Prospect,CT,6712,1215,NEW HAVEN,Other,41.50721,-72.980736,,
1310247,DOLLAR GENERAL 18206,14 Union City Rd,,Prospect,CT,6712,1533,NEW HAVEN,Other,41.503662,-72.982124,,
1390149,Olivers/labonne's Market,75 Waterbury Rd,,Prospect,CT,6712,1298,NEW HAVEN,Super Store,41.514282,-72.986343,,
1403389,The Flower Farm Llc,50 Scott Rd,,Prospect,CT,6712,1332,NEW HAVEN,Farmers and Markets,41.517376,-72.982712,,
928004,Best Way Food & Fuel,146 Church St,,Putnam,CT,6260,1825,WINDHAM,Convenience Store,41.919456,-71.911552,,
451205,CUMBERLAND FARMS 4595,171 Woodstock Ave,,Putnam,CT,6260,1429,WINDHAM,Convenience Store,41.923702,-71.916206,,
956493,CVS Pharmacy 8249,57 Providence Pike,,Putnam,CT,6260,2413,WINDHAM,Other,41.924843,-71.877769,,
864187,Dollar Tree 1045,62 Providence Pike,Ste A,Putnam,CT,6260,2415,WINDHAM,Other,41.924973,-71.877441,,
1113930,Flowers Bakery Outlet 995,8 Mary Crest Dr,,Putnam,CT,6260,2405,WINDHAM,Specialty Store,41.92662,-71.871109,,
793472,Price Chopper Putnam 189,251 Kennedy Dr,Putnam Shopping Center Ste A,Putnam,CT,6260,1628,WINDHAM,Supermarket,41.91814,-71.909592,,
1485824,Putnam Food Mart Llc,644 School St,,Putnam,CT,6260,2403,WINDHAM,Convenience Store,41.924702,-71.887138,,
1099433,Putnam Saturday Farmer's Market,18 Kennedy Dr,,Putnam,CT,6260,1924,WINDHAM,Farmers and Markets,41.903214,-71.902756,,
1461534,Putnam Supermarket,162 Providence St,,Putnam,CT,6260,1512,WINDHAM,Grocery Store,41.923302,-71.908562,,
569150,Stop & Shop 727,60 Providence Pike,,Putnam,CT,6260,2410,WINDHAM,Supermarket,41.924961,-71.877609,,
1278774,Thompson Xtra Mart 10068,9 Woodstock Ave,,Putnam,CT,6260,1523,WINDHAM,Convenience Store,41.919811,-71.911514,,
933398,Walgreens 17500,203 Kennedy Dr,,Putnam,CT,6260,1628,WINDHAM,Other,41.917294,-71.91024,,
428844,Walmart 1980,625 School St,,Putnam,CT,6260,2424,WINDHAM,Super Store,41.924465,-71.888969,,
962448,Cumberland Farms Inc 4657,47 Norwich Rd,,Quaker Hill,CT,6375,1126,NEW LONDON,Convenience Store,41.424965,-72.109703,,
1260999,CVS 10462,720 Branchville Rd,Ste 1,Ridgefield,CT,6877,6100,FAIRFIELD,Other,41.267815,-73.443054,,
1100844,CVS 738,467 Main St,,Ridgefield,CT,6877,4513,FAIRFIELD,Other,41.283821,-73.498672,,
933390,Rite Aid 10389,125 Danbury Rd,,Ridgefield,CT,6877,4139,FAIRFIELD,Other,41.294884,-73.492897,,
444641,Stop & Shop 656,125 Danbury Rd,Ste 1,Ridgefield,CT,6877,4111,FAIRFIELD,Supermarket,41.294884,-73.492897,,
907333,Walgreens 11164,46A Danbury Rd,,Ridgefield,CT,6877,4019,FAIRFIELD,Other,41.290356,-73.497025,,
1216434,Acme 2497,1261 E Putnam Ave,,Riverside,CT,6878,1522,FAIRFIELD,Supermarket,41.041981,-73.576424,,
669371,CVS PHARMACY  2210,1239 E Putnam Ave,,Riverside,CT,6878,1522,FAIRFIELD,Other,41.041832,-73.57769,,
905614,Walgreens 06757,1333 E Putnam Ave,,Riverside,CT,6878,1529,FAIRFIELD,Other,41.0425,-73.575569,,
1174384,Rabby's Sip And Zip 426,208 Main St,,Rockfall,CT,6481,2006,MIDDLESEX,Convenience Store,41.52692,-72.699547,,
849744,ALDI 73076,1863 Silas Deane Hwy,,Rocky Hill,CT,6067,,HARTFORD,Supermarket,41.675934,-72.649567,,
1358030,AMG Retail I LLC 542,2720 Main St,,Rocky Hill,CT,6067,2512,HARTFORD,Convenience Store,41.654682,-72.640602,,
241363,Big Y Supermarkets 44,1040 Elm St,,Rocky Hill,CT,6067,1825,HARTFORD,Super Store,41.658463,-72.676064,,
1204514,Cumberland Farms 4758,741 Cromwell Ave,,Rocky Hill,CT,6067,3001,HARTFORD,Convenience Store,41.650028,-72.679047,,
450871,CVS PHARMACY  2219,2427 Main St,,Rocky Hill,CT,6067,2503,HARTFORD,Other,41.662609,-72.639191,,
400433,CVS PHARMACY  2525,323 Cromwell Ave,,Rocky Hill,CT,6067,1801,HARTFORD,Other,41.66114,-72.678749,,
982045,Dollar Tree 3457,80 Town Line Rd,Ste 2,Rocky Hill,CT,6067,1249,HARTFORD,Other,41.682098,-72.65818,,
1291945,Euro Grocery,2162 Silas Deane Hwy,,Rocky Hill,CT,6067,2346,HARTFORD,Grocery Store,41.669155,-72.642395,,
1564123,Our Way,2757 Main St,,Rocky Hill,CT,6067,3705,HARTFORD,Convenience Store,41.653835,-72.641235,,
1426694,Qt One Stop,1380 Silas Deane Hwy,,Rocky Hill,CT,6067,1302,HARTFORD,Convenience Store,41.682552,-72.653618,,
961117,Sai Foods,2122 Silas Deane Hwy,,Rocky Hill,CT,6067,2313,HARTFORD,Other,41.670078,-72.643013,,
809288,Stop & Go Food Mart,2044 Silas Deane Hwy,,Rocky Hill,CT,6067,2311,HARTFORD,Convenience Store,41.672215,-72.644531,,
287967,Stop & Shop 0632,80A Town Line Rd,,Rocky Hill,CT,6067,1241,HARTFORD,Supermarket,41.682091,-72.658203,,
342854,WEST SIDE MARKETPLACE,887 Cromwell Ave,,Rocky Hill,CT,6067,3003,HARTFORD,Super Store,41.645603,-72.677925,,
619793,Walmart 2900,80 TOWN LINE RD,,ROCKY HILL,CT,6067,,HARTFORD,Super Store,41.682098,-72.65818,,
1369955,Dollar General 20306,4 Centre St,,Salem,CT,6420,3834,NEW LONDON,Other,41.478699,-72.263107,,
1343093,Henny Penny-SALEM 29,4 New London Rd,,Salem,CT,6420,4019,NEW LONDON,Convenience Store,41.47636,-72.26416,,
1456742,Provider Farms,30 Woodbridge Rd,,Salem,CT,6420,3525,NEW LONDON,Farmers and Markets,41.462048,-72.301407,,
577410,SALEM PRIME CUTS INC,12 New London Rd,,Salem,CT,6420,4019,NEW LONDON,Other,41.475975,-72.263664,,
704880,LABONNES EPICURE OF SLBY INC,22 Academy St,,Salisbury,CT,6068,,LITCHFIELD,Super Store,41.981899,-73.422104,,
1533806,Sweet Ring Farm Llc,51 Jeremiah Rd,,Sandy Hook,CT,6482,1417,FAIRFIELD,Farmers and Markets,41.420586,-73.240074,,
1446280,Aria's European Deli & Market,223 West St,,Seymour,CT,6483,2650,NEW HAVEN,Convenience Store,41.39716,-73.088921,,
1364662,Cici Deli 1,385 Roosevelt Dr,,Seymour,CT,6483,2120,NEW HAVEN,Convenience Store,41.367607,-73.14566,,
1012216,CVS Pharmacy 185,215 West St,,Seymour,CT,6483,2640,NEW HAVEN,Other,41.397358,-73.086464,,
1343092,Henny Penny- Seymour 28,2 New Haven Rd,,Seymour,CT,6483,3451,NEW HAVEN,Convenience Store,41.397797,-73.069946,,
393282,JERRY'S MEATS,59 New Haven Rd,,Seymour,CT,6483,3926,NEW HAVEN,Grocery Store,41.396996,-73.05954,,
1493604,Lucky Deli,45 Pearl St,,Seymour,CT,6483,3312,NEW HAVEN,Convenience Store,41.388393,-73.071213,,
1033621,Ocean State Job Lot 317,16 Klarides Village Dr,,Seymour,CT,6483,2737,NEW HAVEN,Other,41.397469,-73.083755,,
1256683,Seymour Food Mart,44 New Haven Rd,,Seymour,CT,6483,3406,NEW HAVEN,Convenience Store,41.396961,-73.06189,,
1559663,Shop Smart,43 New Haven Rd,,Seymour,CT,6483,3407,NEW HAVEN,Convenience Store,41.397217,-73.061653,,
1575963,Stop & Shop 603,15 Franklin St,,Seymour,CT,6483,2809,NEW HAVEN,Supermarket,41.400715,-73.072289,,
437259,Walgreens 11619,144 Bank St,,Seymour,CT,6483,2721,NEW HAVEN,Other,41.397804,-73.079613,,
964494,Sharon Farm Market,10 Gay St,,Sharon,CT,6069,2030,LITCHFIELD,Supermarket,41.884331,-73.469681,,
1278776,Xtra Mart Sharon 10062,17 Gay St,,Sharon,CT,6069,2000,LITCHFIELD,Convenience Store,41.884514,-73.469032,,
1523622,24/7 Express,73 Center St,,Shelton,CT,6484,3243,FAIRFIELD,Grocery Store,41.316223,-73.094254,,
580044,Adam's Supermarket 200,200 Leavenworth Rd,,Shelton,CT,6484,1809,FAIRFIELD,Supermarket,41.332462,-73.138939,,
1571489,Alhamwi Enterprises Llc,99 Bridgeport Ave,,Shelton,CT,6484,3254,FAIRFIELD,Convenience Store,41.3106,-73.097931,,
1262894,Big Y Supermarkets 90,401 Bridgeport Ave,,Shelton,CT,6484,5303,FAIRFIELD,Super Store,41.295528,-73.109192,,
